GeneName,module_name,kTotal,kWithin,kOut,kDiff,is.hub,ME,MM,Mitocarta,Interactome,in_enriched_module_mitocarta,cor_with_gtex,gtex,in_md_list,pathogenic
NOP14,brown,54.9133818,24.62205759,30.29132421,-5.669266615,FALSE,-0.646809383,0.176831774,FALSE,FALSE,1,0.168698653,FALSE,FALSE,unlabelled
C14orf166,brown,132.2335257,17.83200614,114.4015195,-96.56951339,FALSE,-0.75921993,0.015365301,FALSE,FALSE,1,0.175060498,FALSE,FALSE,unlabelled
REM1,brown,52.26532273,13.66992506,38.59539767,-24.92547261,FALSE,0.447080253,0.310879362,FALSE,FALSE,1,0.186175618,FALSE,FALSE,unlabelled
ARHGAP28,brown,34.67761995,9.587326452,25.0902935,-15.50296705,FALSE,0.424441091,0.30199288,FALSE,FALSE,1,0.18482779,FALSE,FALSE,unlabelled
CRLS1,brown,63.48518204,16.6200141,46.86516794,-30.24515383,FALSE,-0.460280161,0.270083987,TRUE,TRUE,1,0.166803303,FALSE,FALSE,unlabelled
SIGLEC1,brown,46.47797568,14.76862501,31.70935066,-16.94072565,FALSE,0.505126238,0.286926422,FALSE,FALSE,1,0.183346178,FALSE,FALSE,unlabelled
FKBP1A,brown,39.05463093,7.831572406,31.22305853,-23.39148612,FALSE,0.32506618,0.922558215,FALSE,FALSE,1,0.164383382,FALSE,FALSE,unlabelled
P2RX7,brown,66.09559101,13.78760306,52.30798795,-38.52038489,FALSE,0.427436756,0.895952733,FALSE,FALSE,1,0.205857193,FALSE,FALSE,unlabelled
SLC8B1,brown,187.3438463,32.4120756,154.9317707,-122.5196951,FALSE,0.655537318,0.00516264,TRUE,FALSE,1,0.200790947,FALSE,FALSE,unlabelled
SIRT4,brown,41.02101922,9.071987842,31.94903138,-22.87704354,FALSE,0.402189353,0.470761284,TRUE,TRUE,1,0.187496924,FALSE,FALSE,unlabelled
TBX5,brown,34.46290523,12.08942562,22.37347961,-10.28405399,FALSE,-0.54594389,0.326579765,FALSE,FALSE,1,0.193603255,FALSE,FALSE,unlabelled
FUS,brown,587.4412154,108.6643183,478.7768971,-370.1125787,FALSE,-0.896959091,3.83735E-05,FALSE,FALSE,1,0.162970216,FALSE,FALSE,unlabelled
FXYD3,brown,49.55373084,14.0525905,35.50114034,-21.44854984,FALSE,-0.014397742,0.687959804,FALSE,FALSE,1,0.115668501,FALSE,FALSE,unlabelled
HEPH,brown,19.69548578,5.52785359,14.16763219,-8.639778599,FALSE,0.398542055,0.539192311,FALSE,FALSE,1,0.197351803,FALSE,FALSE,unlabelled
DNAJB11,brown,234.0541346,43.36537326,190.6887614,-147.3233881,FALSE,-0.700426204,0.001729584,FALSE,FALSE,1,0.175685719,FALSE,FALSE,unlabelled
DTX2,brown,26.32091994,4.161587017,22.15933292,-17.9977459,FALSE,-0.213297716,0.671296068,FALSE,FALSE,1,0.178599378,FALSE,FALSE,unlabelled
NLRC4,brown,31.44671001,7.567189636,23.87952038,-16.31233074,FALSE,-0.384651826,0.919370759,FALSE,FALSE,1,0.194338188,FALSE,FALSE,unlabelled
PUS7,brown,654.176919,102.6867144,551.4902046,-448.8034902,FALSE,-0.865082622,0.000802151,FALSE,FALSE,1,0.188749169,FALSE,FALSE,unlabelled
NRCAM,brown,119.8922743,30.57433773,89.31793657,-58.74359883,FALSE,0.652173403,0.138644025,FALSE,FALSE,1,0.184941719,FALSE,FALSE,unlabelled
MAP3K20,brown,168.3426918,30.50777916,137.8349127,-107.3271335,FALSE,0.619821053,0.058454518,FALSE,FALSE,1,0.17685854,FALSE,FALSE,unlabelled
ZC3HC1,brown,103.9127276,13.98491789,89.92780969,-75.9428918,FALSE,-0.621529982,0.011047372,FALSE,FALSE,1,0.172448747,FALSE,FALSE,unlabelled
OSGEP,brown,251.2148341,45.65166923,205.5631648,-159.9114956,FALSE,-0.665832587,0.003223559,FALSE,FALSE,1,0.176423009,FALSE,FALSE,unlabelled
HNRNPC,brown,446.084257,95.30739008,350.7768669,-255.4694768,FALSE,-0.8407316,0.008236056,FALSE,FALSE,1,0.182346199,FALSE,FALSE,unlabelled
GEMIN2,brown,330.7154802,29.32332461,301.3921556,-272.068831,FALSE,-0.872993415,0.000318588,FALSE,FALSE,1,0.206289069,FALSE,FALSE,unlabelled
SEMA6A,brown,21.1320471,5.557177181,15.57486992,-10.01769274,FALSE,0.311776971,0.97471216,FALSE,FALSE,1,0.181059422,FALSE,FALSE,unlabelled
CAPN3,brown,69.5644934,21.35369177,48.21080163,-26.85710987,FALSE,0.586929008,0.055428417,FALSE,FALSE,1,0.187908536,FALSE,FALSE,unlabelled
TBX15,brown,25.82444175,5.783446642,20.04099511,-14.25754846,FALSE,0.198318602,0.659637472,FALSE,FALSE,1,0.187973866,FALSE,FALSE,unlabelled
UNC13D,brown,41.1693749,9.192538634,31.97683626,-22.78429763,FALSE,0.31902331,0.28823401,FALSE,FALSE,1,0.204092477,FALSE,FALSE,unlabelled
DPYSL2,brown,34.75626534,6.737926918,28.01833842,-21.2804115,FALSE,0.304059553,0.416142775,FALSE,FALSE,1,0.17201581,FALSE,FALSE,unlabelled
CECR1,brown,69.69004714,20.7898127,48.90023444,-28.11042174,FALSE,0.483861817,0.71950238,FALSE,FALSE,1,0.186291878,FALSE,FALSE,unlabelled
ECHDC1,brown,135.8420702,23.6152762,112.226794,-88.61151776,FALSE,-0.615211981,0.008173273,TRUE,TRUE,1,0.196547524,FALSE,FALSE,unlabelled
NUP188,brown,658.2643976,109.7677917,548.4966059,-438.7288142,FALSE,-0.868914631,0.000110698,FALSE,FALSE,1,0.164361812,FALSE,FALSE,unlabelled
SH2D3C,brown,24.87117639,4.420320059,20.45085633,-16.03053627,FALSE,0.304808155,0.206399668,FALSE,FALSE,1,0.194952504,FALSE,FALSE,unlabelled
FKBP5,brown,300.856326,37.01435064,263.8419753,-226.8276247,FALSE,-0.711507272,0.000658476,FALSE,FALSE,1,0.201742638,FALSE,FALSE,unlabelled
HSP90AB1,brown,44.61142153,19.37885992,25.23256161,-5.853701686,FALSE,-0.591383004,0.715132945,FALSE,FALSE,1,0.177154665,FALSE,FALSE,unlabelled
HNRNPM,brown,429.4952038,114.9528572,314.5423466,-199.5894894,FALSE,-0.910166849,0.003019094,FALSE,FALSE,1,0.173706619,FALSE,FALSE,unlabelled
RASSF7,brown,23.59386689,4.535391068,19.05847582,-14.52308475,FALSE,0.305853567,0.762405232,FALSE,FALSE,1,0.187087016,FALSE,FALSE,unlabelled
PALM,brown,121.8037966,35.24487662,86.55891994,-51.31404332,FALSE,0.712470422,0.056087113,FALSE,FALSE,1,0.170435522,FALSE,FALSE,unlabelled
MKNK2,brown,37.82803556,8.532786684,29.29524887,-20.76246219,FALSE,0.365969999,0.534215393,FALSE,FALSE,1,0.181651868,FALSE,FALSE,unlabelled
DERL3,brown,24.90472992,5.247707387,19.65702254,-14.40931515,FALSE,-0.305449524,0.358062498,FALSE,FALSE,1,0.187473727,FALSE,FALSE,unlabelled
YPEL1,brown,84.6720074,28.73317494,55.93883246,-27.20565752,FALSE,0.556728958,0.226611141,FALSE,FALSE,1,0.201914079,FALSE,FALSE,unlabelled
SEZ6L,brown,33.36153005,6.668835817,26.69269424,-20.02385842,FALSE,0.347485035,0.5158799,FALSE,FALSE,1,0.181795601,FALSE,FALSE,unlabelled
TRIOBP,brown,55.85636719,20.50868596,35.34768123,-14.83899526,FALSE,0.597284229,0.116505675,FALSE,FALSE,1,0.178536876,FALSE,FALSE,unlabelled
TFIP11,brown,78.05543945,20.89704572,57.15839373,-36.26134801,FALSE,-0.505972186,0.414524473,FALSE,FALSE,1,0.174185564,FALSE,FALSE,unlabelled
TTC28,brown,812.0217957,110.1648832,701.8569125,-591.6920292,FALSE,0.858932662,0.000777627,FALSE,FALSE,1,0.201129331,FALSE,FALSE,unlabelled
SEPT3,brown,12.96260705,3.186387179,9.77621987,-6.58983269,FALSE,0.249821637,0.853052991,FALSE,FALSE,1,0.174417715,FALSE,FALSE,unlabelled
RTCB,brown,56.77902557,14.89085542,41.88817015,-26.99731473,FALSE,-0.482561838,0.839643033,FALSE,FALSE,1,0.218767529,TRUE,FALSE,0
FBXO7,brown,817.2698354,108.5286595,708.7411759,-600.2125164,FALSE,-0.836875965,0.002362668,FALSE,FALSE,1,0.188241123,FALSE,FALSE,unlabelled
RAB36,brown,66.24892965,9.327310249,56.9216194,-47.59430915,FALSE,0.687269074,0.263291238,FALSE,FALSE,1,0.197345682,FALSE,FALSE,unlabelled
PACSIN2,brown,70.16947123,19.49058142,50.67888981,-31.18830838,FALSE,-0.498580153,0.164709635,FALSE,FALSE,1,0,FALSE,FALSE,unlabelled
MTMR3,brown,164.9396214,13.59032501,151.3492964,-137.7589714,FALSE,0.689702705,0.001456269,FALSE,FALSE,1,0.19044488,FALSE,FALSE,unlabelled
IFT27,brown,29.68498393,11.94520945,17.73977448,-5.794565033,FALSE,-0.543241228,0.743692037,FALSE,FALSE,1,0.158955298,FALSE,FALSE,unlabelled
SLC25A17,brown,335.8925507,39.65645603,296.2360946,-256.5796386,FALSE,-0.697758639,0.000984712,FALSE,FALSE,1,0.165885818,FALSE,FALSE,unlabelled
CHADL,brown,553.2809363,75.5799264,477.7010099,-402.1210835,FALSE,0.834662438,0.00022609,FALSE,FALSE,1,0.195177134,FALSE,FALSE,unlabelled
PHF5A,brown,527.1641228,102.5350321,424.6290907,-322.0940586,FALSE,-0.859991928,0.000233809,FALSE,FALSE,1,0.176732117,FALSE,FALSE,unlabelled
FKBP3,brown,723.1093167,129.456033,593.6532837,-464.1972507,FALSE,-0.857148342,0.004036296,FALSE,FALSE,1,0.189890421,FALSE,FALSE,unlabelled
VCPKMT,brown,50.87300565,9.306008847,41.5669968,-32.26098795,FALSE,-0.340292709,0.783275754,FALSE,FALSE,1,0.188465605,FALSE,FALSE,unlabelled
PSMC6,brown,237.0342602,72.40982523,164.624435,-92.21460974,FALSE,-0.775183847,0.148121751,FALSE,FALSE,1,0.178312312,FALSE,FALSE,unlabelled
CGRRF1,brown,94.94800325,23.1931463,71.75485694,-48.56171064,FALSE,-0.63307059,0.107602566,FALSE,FALSE,1,0.188950498,FALSE,FALSE,unlabelled
ATP6V1D,brown,541.4126298,61.83642972,479.5762001,-417.7397704,FALSE,-0.778479468,0.000377786,FALSE,FALSE,1,0.169836922,FALSE,FALSE,unlabelled
PLEK2,brown,88.38915296,23.89072531,64.49842765,-40.60770235,FALSE,-0.542005495,0.055083941,FALSE,FALSE,1,0.183541834,FALSE,FALSE,unlabelled
PSMA3,brown,424.2398515,123.6941564,300.5456951,-176.8515387,FALSE,-0.891580442,0.10329653,FALSE,FALSE,1,0.166111984,FALSE,FALSE,unlabelled
AHSA1,brown,655.7323106,133.4327593,522.2995513,-388.8667921,FALSE,-0.86202855,0.006690739,FALSE,FALSE,1,0.188464116,FALSE,FALSE,unlabelled
DAAM1,brown,118.5644178,22.31319217,96.25122567,-73.93803349,FALSE,0.526494338,0.021375674,FALSE,FALSE,1,0.17102072,FALSE,FALSE,unlabelled
ALKBH1,brown,213.2259226,43.08670671,170.1392159,-127.0525092,FALSE,-0.701723785,0.264453998,TRUE,FALSE,1,0.174026309,FALSE,FALSE,unlabelled
ERH,brown,671.8956813,114.6646971,557.2309842,-442.5662871,FALSE,-0.856105073,0.001819798,FALSE,FALSE,1,0.205817557,FALSE,FALSE,unlabelled
ZFYVE21,brown,93.27074776,27.78711539,65.48363237,-37.69651698,FALSE,0.595734477,0.259887574,FALSE,FALSE,1,0.214265077,FALSE,FALSE,unlabelled
PSMC1,brown,78.83197278,30.34424344,48.48772934,-18.1434859,FALSE,-0.637976982,0.855634568,FALSE,FALSE,1,0.224072864,TRUE,FALSE,0
C14orf93,brown,32.03700825,11.86061878,20.17638948,-8.315770702,FALSE,0.416861942,0.705548868,FALSE,FALSE,1,0.200700673,FALSE,FALSE,unlabelled
PSMB5,brown,77.47529799,20.30014324,57.17515475,-36.8750115,FALSE,-0.458200809,0.629310303,FALSE,FALSE,1,0.187129943,FALSE,FALSE,unlabelled
APEX1,brown,622.2675852,102.9499012,519.3176839,-416.3677827,FALSE,-0.836487634,0.014965759,TRUE,TRUE,1,0.184884574,FALSE,FALSE,unlabelled
DCAF11,brown,32.10736286,8.699598406,23.40776445,-14.70816604,FALSE,0.254029719,0.801223069,FALSE,FALSE,1,0.195974202,FALSE,FALSE,unlabelled
PSMA6,brown,61.92883303,19.65069707,42.27813596,-22.6274389,FALSE,-0.566446471,0.865197357,FALSE,FALSE,1,0.171747269,FALSE,FALSE,unlabelled
TM9SF1,brown,55.19674981,28.30684034,26.88990947,1.416930866,TRUE,-0.639730706,0.535319539,FALSE,FALSE,1,0.164894129,FALSE,FALSE,unlabelled
ABHD12,brown,45.91245019,18.36740127,27.54504891,-9.177647641,FALSE,0.356445905,0.599422528,FALSE,FALSE,1,0.186848017,FALSE,FALSE,unlabelled
SGK2,brown,47.23468481,13.78465206,33.45003275,-19.66538069,FALSE,0.520034669,0.254607384,FALSE,FALSE,1,0.177726738,FALSE,FALSE,unlabelled
RIMS4,brown,90.11286807,29.54673352,60.56613454,-31.01940102,FALSE,0.5582732,0.256751508,FALSE,FALSE,1,0.162253321,FALSE,FALSE,unlabelled
PFDN4,brown,48.10003894,19.69517592,28.40486302,-8.709687098,FALSE,-0.621453888,0.85636318,FALSE,FALSE,1,0.208122557,FALSE,FALSE,unlabelled
CSTF1,brown,49.69627956,12.05271061,37.64356895,-25.59085835,FALSE,-0.396306828,0.198534859,FALSE,FALSE,1,0.190517838,FALSE,FALSE,unlabelled
RAE1,brown,298.9451007,102.2905836,196.6545171,-94.36393347,FALSE,-0.857519911,0.033809442,FALSE,FALSE,1,0.166969448,FALSE,FALSE,unlabelled
TPD52L2,brown,568.1167238,92.74985017,475.3668737,-382.6170235,FALSE,0.816293698,0.011943766,FALSE,FALSE,1,0.161598607,FALSE,FALSE,unlabelled
NELFCD,brown,175.6752023,43.54116402,132.1340382,-88.59287421,FALSE,-0.746510485,0.015360855,FALSE,FALSE,1,0.193978258,FALSE,FALSE,unlabelled
SEC23B,brown,666.0450012,105.9316167,560.1133845,-454.1817678,FALSE,-0.774602502,0.017244638,FALSE,FALSE,1,0.165145444,FALSE,FALSE,unlabelled
FERMT1,brown,80.35501532,13.03027767,67.32473765,-54.29445998,FALSE,-0.445183151,0.148812671,FALSE,FALSE,1,0.178717145,FALSE,FALSE,unlabelled
CRNKL1,brown,109.8606239,44.96879345,64.89183049,-19.92303704,FALSE,-0.685585239,0.216818157,FALSE,FALSE,1,0.19928712,FALSE,FALSE,unlabelled
ACTR5,brown,112.2947404,16.09176436,96.20297604,-80.11121169,FALSE,-0.70206107,0.004982697,FALSE,FALSE,1,0.186011923,FALSE,FALSE,unlabelled
DNTTIP1,brown,164.6414376,36.12435278,128.5170848,-92.39273202,FALSE,-0.668233642,0.083891002,FALSE,FALSE,1,0.186693968,FALSE,FALSE,unlabelled
CELF4,brown,40.41629126,8.519608192,31.89668307,-23.37707487,FALSE,0.436593457,0.433367193,FALSE,FALSE,1,0.18283359,FALSE,FALSE,unlabelled
CDH20,brown,48.65351153,12.06764002,36.58587151,-24.51823149,FALSE,-0.433630572,0.747961997,FALSE,FALSE,1,0.188498048,FALSE,FALSE,unlabelled
CEP76,brown,950.8465524,101.495579,849.3509734,-747.8553944,FALSE,-0.837002833,0.000155847,FALSE,FALSE,1,0.182440641,FALSE,FALSE,unlabelled
RNMT,brown,47.21537879,11.38353231,35.83184647,-24.44831416,FALSE,0.347551972,0.80379148,FALSE,FALSE,1,0.179395314,FALSE,FALSE,unlabelled
LIPG,brown,31.39795392,5.630588937,25.76736499,-20.13677605,FALSE,-0.232228929,0.76320482,FALSE,FALSE,1,0.161507764,FALSE,FALSE,unlabelled
CSTF2,brown,496.5454012,105.2843293,391.2610719,-285.9767426,FALSE,-0.912220995,5.96568E-05,FALSE,FALSE,1,0.198107817,FALSE,FALSE,unlabelled
MID1,brown,46.95328944,15.20564815,31.74764129,-16.54199315,FALSE,0.475991423,0.225936883,FALSE,FALSE,1,0.205849234,FALSE,FALSE,unlabelled
ALG13,brown,265.9938579,41.50729811,224.4865598,-182.9792617,FALSE,-0.658210968,0.007214305,FALSE,FALSE,1,0.167333246,FALSE,FALSE,unlabelled
PLP2,brown,447.7468304,82.74195003,365.0048804,-282.2629304,FALSE,-0.797658264,0.000595573,FALSE,FALSE,1,0.181024187,FALSE,FALSE,unlabelled
RBBP7,brown,754.5622227,84.63371126,669.9285114,-585.2948002,FALSE,-0.770449915,0.000194846,FALSE,FALSE,1,0.170421775,FALSE,FALSE,unlabelled
SLC25A14,brown,152.2030551,20.47621491,131.7268402,-111.2506253,FALSE,-0.753796894,0.00087868,TRUE,TRUE,1,0.173660442,FALSE,FALSE,unlabelled
CD99L2,brown,112.2626927,17.95353961,94.30915307,-76.35561346,FALSE,0.716676495,0.010872855,FALSE,FALSE,1,0.189278013,FALSE,FALSE,unlabelled
HTATSF1,brown,487.0542854,76.26025504,410.7940303,-334.5337753,FALSE,-0.773274732,0.006461842,FALSE,FALSE,1,0.164331687,FALSE,FALSE,unlabelled
PORCN,brown,54.42365838,17.47390647,36.94975192,-19.47584545,FALSE,-0.423682185,0.418682099,FALSE,FALSE,1,0.175596515,FALSE,FALSE,unlabelled
GLA,brown,583.5549968,79.18420291,504.3707939,-425.186591,FALSE,-0.772626994,0.008975818,FALSE,FALSE,1,0.189365188,FALSE,FALSE,unlabelled
BEX4,brown,43.10093706,15.62690886,27.4740282,-11.84711934,FALSE,0.487055957,0.958025458,FALSE,FALSE,1,0.191395495,FALSE,FALSE,unlabelled
HTR2A,brown,61.42354042,14.11748022,47.3060602,-33.18857998,FALSE,0.541512199,0.05360794,FALSE,FALSE,1,0.16777905,FALSE,FALSE,unlabelled
FGF9,brown,73.03851166,28.31125152,44.72726014,-16.41600862,FALSE,0.667117275,0.26111567,FALSE,FALSE,1,0.195798368,FALSE,FALSE,unlabelled
SGCG,brown,29.10672919,7.622467686,21.4842615,-13.86179381,FALSE,0.241365362,0.322971774,FALSE,FALSE,1,0.180629816,FALSE,FALSE,unlabelled
MRPS31,brown,112.8846649,42.08918312,70.79548182,-28.7062987,FALSE,-0.729110419,0.12701568,TRUE,TRUE,1,0.164178106,FALSE,FALSE,unlabelled
CORO1A,brown,56.20588779,11.27052888,44.93535891,-33.66483002,FALSE,-0.346631033,0.501201596,FALSE,FALSE,1,0.187834598,FALSE,FALSE,unlabelled
PHKB,brown,47.9382085,4.497522068,43.44068643,-38.94316436,FALSE,0.413994158,0.458145963,FALSE,FALSE,1,0.174042064,FALSE,FALSE,unlabelled
NUP93,brown,728.0025012,133.9335474,594.0689539,-460.1354065,FALSE,-0.905922364,0.00010819,FALSE,FALSE,1,0.173024183,FALSE,FALSE,unlabelled
CCDC113,brown,28.98669705,7.037011217,21.94968583,-14.91267462,FALSE,0.442239791,0.65159422,FALSE,FALSE,1,0.195589106,FALSE,FALSE,unlabelled
VAC14,brown,111.5382631,29.86521046,81.6730526,-51.80784214,FALSE,-0.533910813,0.114897744,FALSE,FALSE,1,0.181175999,FALSE,FALSE,unlabelled
SLC7A6OS,brown,249.8556168,43.2799477,206.5756691,-163.2957214,FALSE,-0.694473805,0.013582981,FALSE,FALSE,1,0.202851979,FALSE,FALSE,unlabelled
SEC14L5,brown,40.43275504,9.598633675,30.83412136,-21.23548769,FALSE,0.328861651,0.677958834,FALSE,FALSE,1,0.18933761,FALSE,FALSE,unlabelled
USP10,brown,146.7401132,32.27901899,114.4610942,-82.18207519,FALSE,-0.620711364,0.03552023,FALSE,FALSE,1,0.180164456,FALSE,FALSE,unlabelled
FBXO31,brown,233.5535938,46.64188693,186.9117069,-140.2698199,FALSE,0.690807474,0.124405523,FALSE,FALSE,1,0.178378873,FALSE,FALSE,unlabelled
RHBDL1,brown,51.87957607,8.213506985,43.66606908,-35.4525621,FALSE,0.433871366,0.106721314,FALSE,FALSE,1,0.215601348,FALSE,FALSE,unlabelled
NUBP1,brown,145.484383,59.85818153,85.62620145,-25.76801992,FALSE,-0.755705029,0.7251606,FALSE,TRUE,1,0.174941864,FALSE,FALSE,unlabelled
EARS2,brown,15.44760828,4.66411968,10.7834886,-6.11936892,FALSE,-0.461201071,0.489399939,TRUE,TRUE,1,0.155497277,FALSE,TRUE,1
GGA2,brown,47.36796648,11.7138289,35.65413757,-23.94030867,FALSE,0.379582641,0.236505195,FALSE,FALSE,1,0.155869448,FALSE,FALSE,unlabelled
QPRT,brown,64.5651459,14.26911293,50.29603297,-36.02692005,FALSE,0.525794592,0.06557492,FALSE,FALSE,1,0.183086035,FALSE,FALSE,unlabelled
CDIPT,brown,39.17329399,11.45559875,27.71769524,-16.26209649,FALSE,0.471010667,0.605862616,FALSE,FALSE,1,0.19329077,FALSE,FALSE,unlabelled
AQP9,brown,39.51756165,7.352569569,32.16499208,-24.81242251,FALSE,0.277040041,0.65175153,FALSE,FALSE,1,0.185646356,FALSE,FALSE,unlabelled
TMEM87A,brown,98.81184173,17.25143008,81.56041165,-64.30898156,FALSE,-0.570491719,0.083528305,FALSE,FALSE,1,0.175135816,FALSE,FALSE,unlabelled
ZNF106,brown,327.9936136,68.79696023,259.1966534,-190.3996932,FALSE,0.779169727,0.101439059,FALSE,FALSE,1,0.18593421,FALSE,FALSE,unlabelled
DTWD1,brown,46.96630264,6.82794394,40.1383587,-33.31041476,FALSE,0.318649782,0.235123018,FALSE,FALSE,1,0.185159153,FALSE,FALSE,unlabelled
SGK3,brown,45.97005611,13.1387012,32.83135491,-19.69265371,FALSE,0.488742141,0.154789106,FALSE,FALSE,1,0.189849452,FALSE,FALSE,unlabelled
SPAG1,brown,128.3369076,23.00516687,105.3317407,-82.32657383,FALSE,-0.809834403,0.01640837,FALSE,FALSE,1,0.185683456,FALSE,FALSE,unlabelled
SH2D4A,brown,136.9665105,27.81660014,109.1499104,-81.33331024,FALSE,0.640158372,0.033577938,FALSE,FALSE,1,0.182694092,FALSE,FALSE,unlabelled
INTS10,brown,110.7314038,21.51497893,89.2164249,-67.70144598,FALSE,-0.628290346,0.059097287,FALSE,FALSE,1,0.197882279,FALSE,FALSE,unlabelled
TNFRSF10A,brown,44.41699642,11.76718802,32.6498084,-20.88262037,FALSE,0.457516405,0.282833726,FALSE,FALSE,1,0.181599092,FALSE,FALSE,unlabelled
KCNN4,brown,67.32221081,16.78823279,50.53397802,-33.74574523,FALSE,-0.477222726,0.115783941,FALSE,FALSE,1,0.179683299,FALSE,FALSE,unlabelled
FCGRT,brown,110.5950023,20.64440137,89.95060098,-69.30619961,FALSE,0.576447939,0.029197446,FALSE,FALSE,1,0.177374853,FALSE,FALSE,unlabelled
PPP1R13L,brown,38.8822499,12.72007889,26.16217101,-13.44209213,FALSE,-0.519312181,0.806230953,FALSE,FALSE,1,0.160531493,FALSE,FALSE,unlabelled
DMPK,brown,166.2841141,32.96260784,133.3215063,-100.3588984,FALSE,0.757877766,0.005286317,TRUE,FALSE,1,0.188453141,FALSE,FALSE,unlabelled
EPHX3,brown,17.359839,4.754533811,12.60530519,-7.85077138,FALSE,0.294893913,0.960990313,FALSE,FALSE,1,0.158804852,FALSE,FALSE,unlabelled
PDCD5,brown,442.8766121,94.41381153,348.4628006,-254.048989,FALSE,-0.878057024,0.000125187,FALSE,FALSE,1,0.175470562,FALSE,FALSE,unlabelled
AKT2,brown,35.73779136,8.702910674,27.03488069,-18.33197002,FALSE,0.351551678,0.835821047,FALSE,FALSE,1,0.193641728,FALSE,FALSE,unlabelled
MYH14,brown,24.50392772,4.597900912,19.90602681,-15.3081259,FALSE,-0.116249698,0.49059443,FALSE,FALSE,1,0.108365209,FALSE,FALSE,unlabelled
MEGF8,brown,195.7875586,16.85020425,178.9373543,-162.0871501,FALSE,0.718067408,0.010682359,FALSE,FALSE,1,0.186614031,FALSE,FALSE,unlabelled
CAPS,brown,214.9877097,36.27404294,178.7136668,-142.4396239,FALSE,0.671290698,0.00799286,FALSE,FALSE,1,0.172543589,FALSE,FALSE,unlabelled
KLF1,brown,39.33636533,9.949415078,29.38695025,-19.43753517,FALSE,0.432097417,0.236971377,FALSE,FALSE,1,0.158849339,FALSE,FALSE,unlabelled
JAK3,brown,75.65879411,12.93237276,62.72642135,-49.79404859,FALSE,0.498587264,0.025353972,FALSE,FALSE,1,0.147119654,FALSE,FALSE,unlabelled
LSR,brown,73.65667436,8.025266005,65.63140835,-57.60614234,FALSE,-0.594421874,0.046465148,FALSE,FALSE,1,0.160329915,FALSE,FALSE,unlabelled
CADM4,brown,25.65109223,4.503143678,21.14794855,-16.64480487,FALSE,0.224395912,0.584656476,FALSE,FALSE,1,0.159148625,FALSE,FALSE,unlabelled
PMPCB,brown,157.5154641,45.19013987,112.3253242,-67.13518438,FALSE,-0.711158931,0.710583592,TRUE,TRUE,1,0.215725734,FALSE,TRUE,1
WDR91,brown,34.82237715,8.877324864,25.94505229,-17.06772742,FALSE,-0.479340699,0.188029238,FALSE,FALSE,1,0.180358241,FALSE,FALSE,unlabelled
MPP6,brown,51.11863639,11.10613632,40.01250007,-28.90636374,FALSE,-0.398161467,0.191332297,FALSE,FALSE,1,0.170473622,FALSE,FALSE,unlabelled
CAV2,brown,57.59410042,12.38952631,45.20457411,-32.8150478,FALSE,0.404732172,0.918350011,FALSE,FALSE,1,0,FALSE,FALSE,unlabelled
WNT2,brown,56.28053229,22.3019343,33.97859799,-11.67666369,FALSE,0.580627536,0.612335275,FALSE,FALSE,1,0.199972009,FALSE,FALSE,unlabelled
SSBP1,brown,69.05135987,29.36827709,39.68308278,-10.31480568,FALSE,-0.643608684,0.696545897,TRUE,TRUE,1,0.176575353,FALSE,TRUE,1
HOXA13,brown,32.48282016,10.55962129,21.92319887,-11.36357757,FALSE,0.46901149,0.450010853,FALSE,FALSE,1,0.17633221,FALSE,FALSE,unlabelled
CHN2,brown,38.42697813,9.650104293,28.77687384,-19.12676955,FALSE,0.34210046,0.394357131,FALSE,FALSE,1,0.182712267,FALSE,FALSE,unlabelled
GRB10,brown,26.56188639,7.779723364,18.78216303,-11.00243966,FALSE,-0.005798385,0.337789933,FALSE,FALSE,1,0.168938398,FALSE,FALSE,unlabelled
MINDY4,brown,99.18084571,20.55735404,78.62349167,-58.06613763,FALSE,0.601895546,0.033293148,FALSE,FALSE,1,0.193880641,FALSE,FALSE,unlabelled
ZKSCAN1,brown,990.6969307,110.8318446,879.865086,-769.0332414,FALSE,0.817273033,0.001341997,FALSE,FALSE,1,0.169263506,FALSE,FALSE,unlabelled
AIMP2,brown,402.277443,107.3280384,294.9494046,-187.6213661,FALSE,-0.865667181,0.031433568,FALSE,FALSE,1,0.168701806,FALSE,FALSE,unlabelled
PLOD3,brown,66.76965227,13.94374829,52.82590397,-38.88215568,FALSE,-0.501857504,0.359183049,FALSE,FALSE,1,0.167952261,FALSE,FALSE,unlabelled
RPA3,brown,291.619348,35.92603517,255.6933128,-219.7672776,FALSE,-0.854003556,0.00032027,FALSE,FALSE,1,0.198190232,FALSE,FALSE,unlabelled
ZNF862,brown,37.80034729,12.4660164,25.33433089,-12.86831449,FALSE,0.542533484,0.290946072,FALSE,FALSE,1,0.187638746,FALSE,FALSE,unlabelled
MRPL32,brown,420.5919977,87.17038964,333.421608,-246.2512184,FALSE,-0.792436998,0.074549067,TRUE,TRUE,1,0.215610878,FALSE,FALSE,unlabelled
