#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
MRPL1	MRPL14	9606.ENSP00000315017	9606.ENSP00000361084	0	0	0	0	0.139	0.502	0.800	0	0.906
MRPL1	TUFM	9606.ENSP00000315017	9606.ENSP00000322439	0.219	0	0	0	0.656	0.664	0	0.302	0.928
MRPL1	MRPL47	9606.ENSP00000315017	9606.ENSP00000417602	0	0	0	0	0.559	0.857	0.800	0.381	0.991
MRPL1	MRPL24	9606.ENSP00000315017	9606.ENSP00000354525	0.135	0	0	0	0.457	0.870	0.800	0.640	0.994
MRPL1	MRPL2	9606.ENSP00000315017	9606.ENSP00000373404	0.167	0	0	0	0.512	0.957	0.800	0.657	0.998
MRPL14	MRPL51	9606.ENSP00000361084	9606.ENSP00000229238	0	0	0	0	0.426	0.800	0.800	0	0.975
MRPL14	MRPS7	9606.ENSP00000361084	9606.ENSP00000245539	0	0	0	0	0.275	0.823	0	0.393	0.915
MRPL14	MRPS11	9606.ENSP00000361084	9606.ENSP00000317376	0	0	0	0	0.287	0.824	0	0.206	0.892
MRPL14	MRPS23	9606.ENSP00000361084	9606.ENSP00000320184	0	0	0	0	0.229	0.822	0	0	0.857
MRPL14	MRPL24	9606.ENSP00000361084	9606.ENSP00000354525	0	0	0	0	0.555	0.823	0.800	0	0.982
MRPL14	MRPS26	9606.ENSP00000361084	9606.ENSP00000369682	0	0	0	0	0.184	0.823	0	0	0.850
MRPL14	MRPS12	9606.ENSP00000361084	9606.ENSP00000384952	0	0	0	0	0.604	0.835	0	0.533	0.967
MRPL14	MRPL2	9606.ENSP00000361084	9606.ENSP00000373404	0	0	0	0	0.276	0.936	0.800	0	0.989
MRPL14	MRPL47	9606.ENSP00000361084	9606.ENSP00000417602	0	0	0	0	0.356	0.951	0.800	0	0.993
MRPL2	MRPL51	9606.ENSP00000373404	9606.ENSP00000229238	0	0	0	0	0.073	0.800	0.800	0.044	0.959
MRPL2	MRPS7	9606.ENSP00000373404	9606.ENSP00000245539	0.167	0	0	0	0.576	0.981	0	0.361	0.995
MRPL2	NDUFA9	9606.ENSP00000373404	9606.ENSP00000266544	0	0	0	0	0.755	0	0	0.124	0.777
MRPL2	NDUFB9	9606.ENSP00000373404	9606.ENSP00000276689	0	0	0	0	0.626	0	0	0	0.626
MRPL2	MRPS11	9606.ENSP00000373404	9606.ENSP00000317376	0.167	0	0	0	0.583	0.900	0	0.223	0.969
MRPL2	MRPS23	9606.ENSP00000373404	9606.ENSP00000320184	0	0	0	0	0.069	0.822	0	0	0.827
MRPL2	TUFM	9606.ENSP00000373404	9606.ENSP00000322439	0.219	0	0.208	0	0.761	0.852	0	0.614	0.990
MRPL2	RPS26	9606.ENSP00000373404	9606.ENSP00000348849	0	0	0	0	0.560	0.615	0	0.189	0.850
MRPL2	MRPL24	9606.ENSP00000373404	9606.ENSP00000354525	0.135	0	0	0	0.477	0.974	0.800	0.201	0.997
MRPL2	MRPS26	9606.ENSP00000373404	9606.ENSP00000369682	0	0	0	0	0.183	0.823	0	0	0.849
MRPL2	MRPS12	9606.ENSP00000373404	9606.ENSP00000384952	0.167	0	0	0	0.508	0.958	0	0.763	0.995
MRPL2	MRPL47	9606.ENSP00000373404	9606.ENSP00000417602	0	0	0	0	0.675	0.995	0.800	0	0.999
MRPL24	MRPL51	9606.ENSP00000354525	9606.ENSP00000229238	0	0	0	0	0.186	0.920	0.800	0.058	0.986
MRPL24	MRPS7	9606.ENSP00000354525	9606.ENSP00000245539	0.135	0	0	0	0.514	0.870	0	0.467	0.967
MRPL24	MRPS11	9606.ENSP00000354525	9606.ENSP00000317376	0.135	0	0	0	0.519	0.870	0	0.494	0.969
MRPL24	MRPS23	9606.ENSP00000354525	9606.ENSP00000320184	0	0	0	0	0.153	0.822	0	0	0.843
MRPL24	TUFM	9606.ENSP00000354525	9606.ENSP00000322439	0.185	0	0	0	0.371	0.800	0	0.179	0.904
MRPL24	RPS26	9606.ENSP00000354525	9606.ENSP00000348849	0	0	0	0	0.518	0.537	0	0.236	0.814
MRPL24	POP5	9606.ENSP00000354525	9606.ENSP00000350098	0	0	0	0	0.409	0	0	0	0.409
MRPL24	RPUSD3	9606.ENSP00000354525	9606.ENSP00000373331	0.079	0	0	0	0.096	0.348	0	0.182	0.497
MRPL24	MRPS26	9606.ENSP00000354525	9606.ENSP00000369682	0	0	0	0	0.176	0.836	0	0	0.860
MRPL24	MRPS12	9606.ENSP00000354525	9606.ENSP00000384952	0.135	0	0	0	0.477	0.877	0	0.201	0.950
MRPL24	MRPL47	9606.ENSP00000354525	9606.ENSP00000417602	0	0	0	0	0.290	0.995	0.800	0.460	0.999
MRPL47	MRPL51	9606.ENSP00000417602	9606.ENSP00000229238	0	0	0	0	0.146	0.944	0.800	0	0.989
MRPL47	MRPS7	9606.ENSP00000417602	9606.ENSP00000245539	0	0	0	0	0.424	0.953	0	0.654	0.990
MRPL47	MRPS11	9606.ENSP00000417602	9606.ENSP00000317376	0	0	0	0	0.221	0.918	0	0.382	0.957
MRPL47	MRPS23	9606.ENSP00000417602	9606.ENSP00000320184	0	0	0	0	0.123	0.822	0	0.287	0.879
MRPL47	TUFM	9606.ENSP00000417602	9606.ENSP00000322439	0	0	0	0	0.805	0.117	0	0.317	0.872
MRPL47	PARL	9606.ENSP00000417602	9606.ENSP00000325421	0	0	0	0	0.645	0	0	0.155	0.687
MRPL47	MRPS26	9606.ENSP00000417602	9606.ENSP00000369682	0	0	0	0	0.294	0.854	0	0	0.893
MRPL47	RPUSD3	9606.ENSP00000417602	9606.ENSP00000373331	0	0	0	0	0.062	0.384	0	0.579	0.736
MRPL47	MRPS12	9606.ENSP00000417602	9606.ENSP00000384952	0	0	0	0	0.516	0.958	0	0	0.978
MRPL51	MRPS11	9606.ENSP00000229238	9606.ENSP00000317376	0	0	0	0	0.108	0.800	0	0	0.814
MRPL51	MRPS26	9606.ENSP00000229238	9606.ENSP00000369682	0	0	0	0	0.138	0.800	0	0	0.820
MRPL51	MRPS12	9606.ENSP00000229238	9606.ENSP00000384952	0	0	0	0	0.221	0.800	0	0	0.837
MRPL51	MRPS7	9606.ENSP00000229238	9606.ENSP00000245539	0	0	0	0	0.138	0.800	0	0.256	0.860
MRPL51	MRPS23	9606.ENSP00000229238	9606.ENSP00000320184	0	0	0	0	0.252	0.800	0	0.296	0.885
MRPS11	MRPS7	9606.ENSP00000317376	9606.ENSP00000245539	0.167	0	0.350	0	0.548	0.943	0.900	0.427	0.999
MRPS11	UQCC2	9606.ENSP00000317376	9606.ENSP00000476140	0	0	0	0	0.714	0	0	0	0.714
MRPS11	RPS26	9606.ENSP00000317376	9606.ENSP00000348849	0	0	0	0	0.632	0.704	0	0.213	0.906
MRPS11	TUFM	9606.ENSP00000317376	9606.ENSP00000322439	0.219	0	0.256	0	0.493	0.600	0	0.346	0.909
MRPS11	MRPS23	9606.ENSP00000317376	9606.ENSP00000320184	0	0	0	0	0.224	0.933	0.800	0.294	0.991
MRPS11	MRPS26	9606.ENSP00000317376	9606.ENSP00000369682	0	0	0	0	0.257	0.912	0.800	0.469	0.992
MRPS11	MRPS12	9606.ENSP00000317376	9606.ENSP00000384952	0.167	0	0.326	0	0.568	0.900	0.900	0.668	0.999
MRPS12	MRPS7	9606.ENSP00000384952	9606.ENSP00000245539	0.167	0	0.356	0	0.529	0.946	0.900	0.447	0.999
MRPS12	MRPS23	9606.ENSP00000384952	9606.ENSP00000320184	0	0	0	0	0.212	0.835	0.800	0	0.971
MRPS12	TUFM	9606.ENSP00000384952	9606.ENSP00000322439	0.219	0	0.340	0	0.381	0.566	0	0.457	0.911
MRPS12	RPS26	9606.ENSP00000384952	9606.ENSP00000348849	0	0	0	0	0.623	0.616	0	0.290	0.888
MRPS12	MRPS26	9606.ENSP00000384952	9606.ENSP00000369682	0	0	0	0	0.186	0.834	0.800	0.456	0.983
MRPS23	MRPS7	9606.ENSP00000320184	9606.ENSP00000245539	0	0	0	0	0.232	0.842	0.800	0.441	0.984
MRPS23	MRPS26	9606.ENSP00000320184	9606.ENSP00000369682	0	0	0	0	0.182	0.854	0.800	0.113	0.976
MRPS26	MRPS7	9606.ENSP00000369682	9606.ENSP00000245539	0	0	0	0	0.179	0.854	0.800	0.422	0.984
MRPS7	NFE2L2	9606.ENSP00000245539	9606.ENSP00000380252	0	0	0	0	0	0	0	0.421	0.420
MRPS7	RPUSD3	9606.ENSP00000245539	9606.ENSP00000373331	0.111	0	0	0	0.062	0.119	0	0.306	0.422
MRPS7	SLIRP	9606.ENSP00000245539	9606.ENSP00000450909	0	0	0	0	0.176	0.132	0	0.323	0.474
MRPS7	PHB	9606.ENSP00000245539	9606.ENSP00000479488	0.041	0	0	0	0.399	0.270	0	0.171	0.605
MRPS7	TACO1	9606.ENSP00000245539	9606.ENSP00000258975	0	0	0.233	0	0.349	0.117	0	0.285	0.643
MRPS7	RPS26	9606.ENSP00000245539	9606.ENSP00000348849	0	0	0	0	0.660	0.769	0	0.233	0.934
MRPS7	TUFM	9606.ENSP00000245539	9606.ENSP00000322439	0.219	0	0.332	0	0.605	0.845	0	0.488	0.980
MSRA	NME6	9606.ENSP00000313921	9606.ENSP00000416658	0.044	0	0	0	0	0.381	0	0.144	0.449
MSRA	PTPRA	9606.ENSP00000313921	9606.ENSP00000369756	0	0	0	0	0	0	0	0.571	0.571
MT2A	SEPP1	9606.ENSP00000245185	9606.ENSP00000420939	0	0	0	0	0	0	0	0.423	0.423
MTERF2	SLIRP	9606.ENSP00000447651	9606.ENSP00000450909	0	0	0	0	0	0	0	0.407	0.407
MYO10	WASL	9606.ENSP00000421280	9606.ENSP00000223023	0	0	0	0	0.062	0.238	0	0.298	0.454
MYO10	TRAK1	9606.ENSP00000421280	9606.ENSP00000328998	0	0	0	0	0	0.166	0	0.355	0.439
NCOA3	PIN1	9606.ENSP00000361066	9606.ENSP00000247970	0	0	0	0	0.046	0.270	0	0.267	0.445
NCOA3	STAT6	9606.ENSP00000361066	9606.ENSP00000300134	0	0	0	0	0	0.354	0	0.383	0.584
NCOA3	PPARD	9606.ENSP00000361066	9606.ENSP00000310928	0	0	0	0	0	0.578	0	0.167	0.633
NDUFA9	TACO1	9606.ENSP00000266544	9606.ENSP00000258975	0.155	0	0	0	0.121	0.117	0	0.321	0.495
NDUFA9	TUFM	9606.ENSP00000266544	9606.ENSP00000322439	0	0	0	0	0.389	0.087	0	0.109	0.460
NDUFA9	PHB	9606.ENSP00000266544	9606.ENSP00000479488	0.043	0	0	0	0.161	0.309	0	0.408	0.628
NDUFA9	NDUFB9	9606.ENSP00000266544	9606.ENSP00000276689	0	0	0	0	0.903	0.995	0.900	0.608	0.999
NEURL4	PSMD4	9606.ENSP00000382390	9606.ENSP00000357879	0	0	0	0	0	0.178	0	0.321	0.418
NFE2L2	VEGFA	9606.ENSP00000380252	9606.ENSP00000478570	0	0	0	0	0	0	0	0.468	0.468
NME6	SPEN	9606.ENSP00000416658	9606.ENSP00000364912	0	0	0	0	0	0	0	0.422	0.422
NOV	VEGFA	9606.ENSP00000259526	9606.ENSP00000478570	0	0	0	0	0	0	0	0.519	0.519
NUFIP2	RPS26	9606.ENSP00000225388	9606.ENSP00000348849	0	0	0	0	0.053	0	0.720	0	0.723
OLFML2A	PARVG	9606.ENSP00000362682	9606.ENSP00000391583	0	0	0	0	0	0	0	0.628	0.628
PAM	TOR2A	9606.ENSP00000306100	9606.ENSP00000362381	0	0	0	0	0	0	0	0.817	0.817
PARL	TUFM	9606.ENSP00000325421	9606.ENSP00000322439	0	0	0	0	0.656	0	0	0.147	0.694
PARL	PHB	9606.ENSP00000325421	9606.ENSP00000479488	0	0	0	0	0.081	0.270	0	0.370	0.541
PDK4	PPARD	9606.ENSP00000005178	9606.ENSP00000310928	0	0	0	0	0	0	0	0.550	0.550
PERM1	PLEKHN1	9606.ENSP00000414022	9606.ENSP00000368720	0	0	0	0	0.408	0	0	0.392	0.624
PERM1	SYNPO2L	9606.ENSP00000414022	9606.ENSP00000378289	0	0	0	0	0.522	0	0	0	0.522
PHB	TUFM	9606.ENSP00000479488	9606.ENSP00000322439	0	0	0	0	0.640	0.290	0	0.200	0.778
PHB	VCP	9606.ENSP00000479488	9606.ENSP00000351777	0	0	0	0	0.107	0.272	0	0.340	0.534
PHB	PSMD4	9606.ENSP00000479488	9606.ENSP00000357879	0	0	0	0	0.143	0.349	0	0.107	0.458
PIGU	PQLC3	9606.ENSP00000217446	9606.ENSP00000295083	0	0	0	0	0.083	0	0	0.433	0.457
PIN1	THNSL1	9606.ENSP00000247970	9606.ENSP00000434887	0.134	0	0	0	0.062	0	0	0.442	0.507
PIN1	PPP2R5A	9606.ENSP00000247970	9606.ENSP00000261461	0	0	0	0	0	0	0.900	0.074	0.903
PITX2	SYNPO2L	9606.ENSP00000304169	9606.ENSP00000378289	0	0	0	0	0.062	0	0	0.500	0.510
PLCG1	TRPC6	9606.ENSP00000244007	9606.ENSP00000340913	0	0	0	0	0	0.156	0.650	0.395	0.806
PLCG1	VEGFA	9606.ENSP00000244007	9606.ENSP00000478570	0	0	0	0	0	0	0.900	0.542	0.952
PLEKHA1	SNX9	9606.ENSP00000357986	9606.ENSP00000376024	0	0	0	0	0	0	0	0.410	0.410
PLEKHN1	ZNF396	9606.ENSP00000368720	9606.ENSP00000302310	0	0	0	0	0	0	0	0.459	0.459
PMP22	TMEM47	9606.ENSP00000484631	9606.ENSP00000275954	0	0	0	0	0.107	0	0	0.395	0.437
PMP22	TEAD1	9606.ENSP00000484631	9606.ENSP00000435233	0	0	0	0	0.089	0	0.900	0.218	0.922
PPARD	STAT6	9606.ENSP00000310928	9606.ENSP00000300134	0	0	0	0	0.062	0.153	0	0.323	0.415
PPP2R5A	SHOC2	9606.ENSP00000261461	9606.ENSP00000358464	0	0	0	0	0.092	0.058	0.900	0	0.906
PRR33	UBAC1	9606.ENSP00000375311	9606.ENSP00000360821	0	0	0	0	0	0	0	0.400	0.400
PRUNE2	RPS26	9606.ENSP00000365908	9606.ENSP00000348849	0	0	0	0	0.066	0.406	0	0	0.421
PSG2	SDC3	9606.ENSP00000385706	9606.ENSP00000344468	0	0	0	0	0	0	0.600	0	0.600
PSG3	PSG6	9606.ENSP00000332215	9606.ENSP00000292125	0	0	0	0.982	0.552	0	0	0.830	0.558
PSG3	SDC3	9606.ENSP00000332215	9606.ENSP00000344468	0	0	0	0	0	0	0.600	0	0.600
PSG6	SDC3	9606.ENSP00000292125	9606.ENSP00000344468	0	0	0	0	0	0	0.600	0	0.600
PSMD13	PSME2	9606.ENSP00000396937	9606.ENSP00000216802	0	0	0	0	0.065	0.335	0.800	0.470	0.925
PSMD13	RAD23B	9606.ENSP00000396937	9606.ENSP00000350708	0	0	0	0	0.112	0.751	0	0.280	0.827
PSMD13	VCP	9606.ENSP00000396937	9606.ENSP00000351777	0	0	0	0	0.149	0.853	0	0.298	0.904
PSMD13	PSMD4	9606.ENSP00000396937	9606.ENSP00000357879	0	0	0	0	0.831	0.992	0.800	0.987	0.999
PSMD13	UBQLNL	9606.ENSP00000396937	9606.ENSP00000369531	0	0	0	0	0.064	0.321	0	0.262	0.490
PSMD4	PSME2	9606.ENSP00000357879	9606.ENSP00000216802	0	0	0	0	0.199	0.350	0.800	0.515	0.942
PSMD4	UBE2B	9606.ENSP00000357879	9606.ENSP00000265339	0	0	0	0	0.063	0.163	0	0.316	0.417
PSMD4	UBE4B	9606.ENSP00000357879	9606.ENSP00000343001	0	0	0	0	0.068	0.258	0	0.722	0.791
PSMD4	UBE2D3	9606.ENSP00000357879	9606.ENSP00000349722	0	0	0	0	0.093	0.147	0	0.326	0.433
PSMD4	RAD23B	9606.ENSP00000357879	9606.ENSP00000350708	0	0	0	0	0.132	0.993	0	0.960	0.999
PSMD4	VCP	9606.ENSP00000357879	9606.ENSP00000351777	0	0	0	0	0.361	0.886	0	0.774	0.982
PSMD4	UBAC1	9606.ENSP00000357879	9606.ENSP00000360821	0	0	0	0	0	0.430	0	0.141	0.489
PSMD4	UBQLNL	9606.ENSP00000357879	9606.ENSP00000369531	0	0	0	0	0.088	0.560	0	0.526	0.793
PSME2	VCP	9606.ENSP00000216802	9606.ENSP00000351777	0	0	0	0	0.068	0.340	0	0.221	0.479
PTPRA	SLC35A3	9606.ENSP00000369756	9606.ENSP00000359172	0	0	0	0	0.062	0	0	0.656	0.663
RAD23B	RCOR1	9606.ENSP00000350708	9606.ENSP00000262241	0	0	0	0	0.071	0	0.900	0	0.903
RAD23B	UBE2B	9606.ENSP00000350708	9606.ENSP00000265339	0	0	0	0	0.064	0.343	0	0.332	0.553
RAD23B	UBE4B	9606.ENSP00000350708	9606.ENSP00000343001	0	0	0	0	0.152	0.872	0	0.752	0.970
RAD23B	RPS26	9606.ENSP00000350708	9606.ENSP00000348849	0	0	0	0	0.207	0.327	0	0.101	0.478
RAD23B	UBQLNL	9606.ENSP00000350708	9606.ENSP00000369531	0	0	0	0	0.062	0.361	0	0.257	0.516
RAD23B	VCP	9606.ENSP00000350708	9606.ENSP00000351777	0	0	0	0	0.064	0.444	0.600	0.715	0.932
RASSF2	RASSF8	9606.ENSP00000368710	9606.ENSP00000384491	0	0	0	0	0.054	0	0	0.488	0.495
RASSF2	STK3	9606.ENSP00000368710	9606.ENSP00000429744	0	0	0	0	0.055	0.932	0.800	0.297	0.989
RBM48	ZNF713	9606.ENSP00000265732	9606.ENSP00000416662	0	0	0	0	0	0	0	0.503	0.503
RBPMS	ZBTB32	9606.ENSP00000340176	9606.ENSP00000376035	0	0	0	0	0	0.490	0	0	0.489
RHOBTB2	WASL	9606.ENSP00000427926	9606.ENSP00000223023	0	0	0	0	0	0.176	0	0.522	0.589
RIC1	TMEM261	9606.ENSP00000416696	9606.ENSP00000350961	0	0	0	0	0	0	0	0.640	0.640
RNASEH1	SETX	9606.ENSP00000313350	9606.ENSP00000224140	0	0	0	0	0.049	0	0	0.738	0.740
RPS26	UBQLNL	9606.ENSP00000348849	9606.ENSP00000369531	0	0	0	0	0.166	0.327	0	0.101	0.451
RPS6KA3	ZMYM5	9606.ENSP00000368884	9606.ENSP00000372361	0	0	0	0	0	0.425	0	0	0.424
RPUSD3	TMEM261	9606.ENSP00000373331	9606.ENSP00000350961	0	0	0	0	0	0	0	0.483	0.483
RRP36	TIMM22	9606.ENSP00000244496	9606.ENSP00000320236	0	0	0	0	0.438	0	0	0	0.438
RRP36	SIPA1L2	9606.ENSP00000244496	9606.ENSP00000355589	0	0	0	0	0	0	0	0.626	0.626
SEMA3A	SLIT3	9606.ENSP00000265362	9606.ENSP00000332164	0	0	0	0	0.049	0	0	0.718	0.721
SEMA3A	VEGFA	9606.ENSP00000265362	9606.ENSP00000478570	0	0	0	0	0.062	0	0	0.764	0.769
SEPP1	SERPINA1	9606.ENSP00000420939	9606.ENSP00000416066	0	0	0	0	0.097	0.316	0	0.167	0.441
SERPINA1	VCP	9606.ENSP00000416066	9606.ENSP00000351777	0	0	0	0	0	0.486	0	0.260	0.603
SERPINA1	VEGFA	9606.ENSP00000416066	9606.ENSP00000478570	0	0	0	0	0.085	0	0	0.401	0.428
SETD1B	UBE2B	9606.ENSP00000442924	9606.ENSP00000265339	0	0	0	0	0	0.102	0	0.456	0.491
SETD1B	SPEN	9606.ENSP00000442924	9606.ENSP00000364912	0	0	0	0	0.640	0.067	0	0.148	0.688
SETX	VCP	9606.ENSP00000224140	9606.ENSP00000351777	0.048	0	0	0	0.062	0	0	0.671	0.681
SKI	TRIM28	9606.ENSP00000367797	9606.ENSP00000253024	0	0	0	0	0	0.282	0.900	0	0.925
SLC2A3	TSNARE1	9606.ENSP00000075120	9606.ENSP00000303437	0	0	0	0	0.052	0	0	0.445	0.451
SLC2A3	VEGFA	9606.ENSP00000075120	9606.ENSP00000478570	0	0	0	0	0	0	0	0.468	0.468
SLC35A3	THNSL1	9606.ENSP00000359172	9606.ENSP00000434887	0.060	0	0	0	0	0	0	0.461	0.471
SLC7A14	TNFAIP8	9606.ENSP00000231706	9606.ENSP00000427424	0	0	0	0	0	0	0	0.654	0.654
SLIRP	TACO1	9606.ENSP00000450909	9606.ENSP00000258975	0	0	0	0	0	0.117	0	0.601	0.633
SLIRP	WTAP	9606.ENSP00000450909	9606.ENSP00000351141	0	0	0	0	0.068	0.400	0	0.062	0.430
SNED1	STK25	9606.ENSP00000308893	9606.ENSP00000325748	0	0	0	0	0	0.062	0	0.596	0.605
SNN	VCP	9606.ENSP00000329287	9606.ENSP00000351777	0	0	0	0	0	0	0	0.569	0.569
SNX9	WASL	9606.ENSP00000376024	9606.ENSP00000223023	0	0	0	0	0.062	0.435	0	0.978	0.987
SP7	TNFRSF11B	9606.ENSP00000443827	9606.ENSP00000297350	0	0	0	0	0	0	0	0.735	0.735
SP7	TOB2	9606.ENSP00000443827	9606.ENSP00000331305	0	0	0	0	0	0	0	0.575	0.575
SP7	VEGFA	9606.ENSP00000443827	9606.ENSP00000478570	0	0	0	0	0	0	0	0.502	0.502
SPEN	WTAP	9606.ENSP00000364912	9606.ENSP00000351141	0	0	0	0	0.062	0.342	0	0.371	0.578
SPG20	SSNA1	9606.ENSP00000414147	9606.ENSP00000313752	0	0	0	0	0	0	0	0.643	0.643
SSBP2	TBC1D8	9606.ENSP00000483921	9606.ENSP00000366036	0	0	0	0	0	0	0	0.464	0.464
STAT6	VEGFA	9606.ENSP00000300134	9606.ENSP00000478570	0	0	0	0	0	0.056	0	0.425	0.433
STX10	TSNARE1	9606.ENSP00000466298	9606.ENSP00000303437	0	0	0	0	0.089	0.400	0.540	0.387	0.825
TACO1	UQCC2	9606.ENSP00000258975	9606.ENSP00000476140	0	0	0	0	0.062	0	0	0.457	0.469
TACO1	TUFM	9606.ENSP00000258975	9606.ENSP00000322439	0	0	0	0	0.123	0.117	0	0.504	0.582
TIMM17B	TIMM22	9606.ENSP00000379999	9606.ENSP00000320236	0	0	0	0	0.108	0	0.600	0.731	0.895
TMEM101	TMEM208	9606.ENSP00000468025	9606.ENSP00000305892	0	0	0	0	0.062	0	0	0.447	0.459
TMEM208	UQCC2	9606.ENSP00000305892	9606.ENSP00000476140	0	0	0	0	0.599	0	0	0	0.599
TNFRSF11B	VEGFA	9606.ENSP00000297350	9606.ENSP00000478570	0	0	0	0	0	0	0	0.601	0.601
TRIM28	ZBTB1	9606.ENSP00000253024	9606.ENSP00000451000	0	0	0	0	0.056	0.285	0	0.241	0.444
TRIM28	ZNF333	9606.ENSP00000253024	9606.ENSP00000292530	0	0	0	0	0.056	0.300	0	0.235	0.450
TRIM28	TUFM	9606.ENSP00000253024	9606.ENSP00000322439	0	0	0	0	0.233	0.270	0	0.135	0.473
UBE2B	VCP	9606.ENSP00000265339	9606.ENSP00000351777	0	0	0	0	0.062	0.160	0	0.354	0.446
UBE2B	UBE4B	9606.ENSP00000265339	9606.ENSP00000343001	0	0	0	0	0.062	0.141	0	0.481	0.545
UBE2B	UBE2D3	9606.ENSP00000265339	9606.ENSP00000349722	0	0	0	0.908	0.065	0.270	0.900	0.686	0.930
UBE2D3	UBE4B	9606.ENSP00000349722	9606.ENSP00000343001	0	0	0	0	0.062	0.888	0	0.808	0.978
UBE2D3	VCP	9606.ENSP00000349722	9606.ENSP00000351777	0	0	0	0	0.064	0.103	0	0.353	0.409
UBE4B	UBQLNL	9606.ENSP00000343001	9606.ENSP00000369531	0	0	0	0	0.063	0.250	0	0.223	0.406
UBE4B	VCP	9606.ENSP00000343001	9606.ENSP00000351777	0	0	0	0	0.085	0.974	0	0.994	0.999
WTAP	YTHDF3	9606.ENSP00000351141	9606.ENSP00000478490	0	0	0	0	0.106	0	0	0.828	0.840
